chemical_id	chemical_name	disease_id	disease_name	edge_type
UMLS:C0126789	magnesium salicylate	UMLS:C0013390	Dysmenorrhea	TREATS_CDtDO
UMLS:C0126789	magnesium salicylate	UMLS:C0015967	Fever	TREATS_CDtDO
UMLS:C0126789	magnesium salicylate	UMLS:C0029408	Osteoarthritis	TREATS_CDtDO
UMLS:C0126789	magnesium salicylate	UMLS:C0030193	Pain	TREATS_CDtDO
UMLS:C0126789	magnesium salicylate	UMLS:C0039103	Synovitis	TREATS_CDtDO
UMLS:C0126789	magnesium salicylate	UMLS:C0393735	Headache disorder	TREATS_CDtDO
UMLS:C0127514	menadiol sodium diphosphate	UMLS:C0019080	Hemorrhage	TREATS_CDtDO
UMLS:C0127514	menadiol sodium diphosphate	UMLS:C0022354	Obstructive hyperbilirubinemia	TREATS_CDtDO
UMLS:C0127615	mesalazine	UMLS:C0267390	Chronic ulcerative rectosigmoiditis	TREATS_CDtDO
UMLS:C0127615	mesalazine	UMLS:C0375359	ulcerative colitis	TREATS_CDtDO
UMLS:C0128513	milrinone	UMLS:C0581377	Decompensated cardiac failure	TREATS_CDtDO
UMLS:C0129022	motretinide	UMLS:C0001144	Acne vulgaris	TREATS_CDtDO
UMLS:C0130137	sivelestat	UMLS:C0242488	Acute lung injury	TREATS_CDtDO
UMLS:C0132326	nevirapine	UMLS:C0019693	Human immunodeficiency virus infection	TREATS_CDtDO
UMLS:C0134394	oxybutynin	UMLS:C0005697	Neurogenic bladder	TREATS_CDtDO
UMLS:C0134394	oxybutynin	UMLS:C0085606	Urgent desire to urinate	TREATS_CDtDO
UMLS:C0134394	oxybutynin	UMLS:C0150045	Urge incontinence of urine	TREATS_CDtDO
UMLS:C0136123	perindopril	UMLS:C0020538	hypertension	TREATS_CDtDO
UMLS:C0137984	potassium acetate	UMLS:C0020621	Hypokalemia	TREATS_CDtDO
UMLS:C0138210	pralidoxime	UMLS:C0700359	Organophosphate poisoning	TREATS_CDtDO
UMLS:C0138273	prednisolone sodium phosphate	UMLS:C0005743	Blepharoconjunctivitis	TREATS_CDtDO
UMLS:C0138273	prednisolone sodium phosphate	UMLS:C0009768	Bacterial conjunctivitis	TREATS_CDtDO
UMLS:C0138273	prednisolone sodium phosphate	UMLS:C0022073	Iridocyclitis	TREATS_CDtDO
UMLS:C0138273	prednisolone sodium phosphate	UMLS:C0042164	Uveitis	TREATS_CDtDO
UMLS:C0140591	rilmenidine	UMLS:C0020538	hypertension	TREATS_CDtDO
UMLS:C0140594	rimexolone	UMLS:C0042164	Uveitis	TREATS_CDtDO
UMLS:C0140610	risedronic acid	UMLS:C0029401	Paget's disease of bone	TREATS_CDtDO
UMLS:C0140610	risedronic acid	UMLS:C0029456	osteoporosis	TREATS_CDtDO
UMLS:C0140610	risedronic acid	UMLS:C0029458	Postmenopausal osteoporosis	TREATS_CDtDO
UMLS:C0142805	sodium benzoate	UMLS:C0220994	Hyperammonemia	TREATS_CDtDO
UMLS:C0142817	carindacillin	UMLS:C0729524	Bacterial urinary infection	TREATS_CDtDO
UMLS:C0142825	sodium citrate	UMLS:C0009443	Common cold	TREATS_CDtDO
UMLS:C0142825	sodium citrate	UMLS:C0010200	Cough	TREATS_CDtDO
UMLS:C0142825	sodium citrate	UMLS:C0013395	Indigestion	TREATS_CDtDO
UMLS:C0142825	sodium citrate	UMLS:C0017168	Gastroesophageal reflux disease	TREATS_CDtDO
UMLS:C0142825	sodium citrate	UMLS:C0018834	Heartburn	TREATS_CDtDO
UMLS:C0142825	sodium citrate	UMLS:C0027424	Nasal congestion	TREATS_CDtDO
UMLS:C0142825	sodium citrate	UMLS:C0030920	Peptic ulcer	TREATS_CDtDO
UMLS:C0142825	sodium citrate	UMLS:C0035455	Rhinitis	TREATS_CDtDO
UMLS:C0142825	sodium citrate	UMLS:C1260880	Nasal discharge	TREATS_CDtDO
UMLS:C0142874	sodium lactate	UMLS:C0020621	Hypokalemia	TREATS_CDtDO
UMLS:C0142931	sodium tartrate	UMLS:C0353980	Osmotic laxative	TREATS_CDtDO
UMLS:C0142971	sofalcone	UMLS:C0038358	Gastric ulcer	TREATS_CDtDO
UMLS:C0143083	somatrem	UMLS:C0020635	hypopituitarism	TREATS_CDtDO
UMLS:C0143083	somatrem	UMLS:C0151686	Growth retardation	TREATS_CDtDO
UMLS:C0143993	sufentanil	UMLS:C0030201	Postoperative pain	TREATS_CDtDO
UMLS:C0144576	paclitaxel	UMLS:C0017601	glaucoma	TREATS_CDtDO
UMLS:C0144576	paclitaxel	UMLS:C0020538	hypertension	TREATS_CDtDO
UMLS:C0144576	paclitaxel	UMLS:C0028840	Ocular hypertension	TREATS_CDtDO
UMLS:C0144576	paclitaxel	UMLS:C0036220	Kaposi's sarcoma	TREATS_CDtDO
UMLS:C0144576	paclitaxel	UMLS:C0153493	lung cancer	TREATS_CDtDO
UMLS:C0144576	paclitaxel	UMLS:C0346976	Secondary malignant neoplasm of pancreas	TREATS_CDtDO
UMLS:C0144576	paclitaxel	UMLS:C1299247	ovarian cancer	TREATS_CDtDO
UMLS:C0144576	paclitaxel	UMLS:C1458155	breast cancer	TREATS_CDtDO
UMLS:C0145106	teicoplanin	UMLS:C0038160	Staphylococcal infectious disease	TREATS_CDtDO
UMLS:C0146011	tizanidine	UMLS:C0026838	Spasticity	TREATS_CDtDO
UMLS:C0146337	tranilast	UMLS:C0004096	asthma	TREATS_CDtDO
UMLS:C0146337	tranilast	UMLS:C0011615	atopic dermatitis	TREATS_CDtDO
UMLS:C0146337	tranilast	UMLS:C0022548	Keloid scar	TREATS_CDtDO
UMLS:C0146337	tranilast	UMLS:C0162810	Hypertrophic scar	TREATS_CDtDO
UMLS:C0147037	troxipide	UMLS:C0038358	Gastric ulcer	TREATS_CDtDO
UMLS:C0148859	halofantrine	UMLS:C0024530	malaria	TREATS_CDtDO
UMLS:C0149368	zinc acetate	UMLS:C0006434	Burn injury	TREATS_CDtDO
UMLS:C0149368	zinc acetate	UMLS:C0011974	Diaper rash	TREATS_CDtDO
UMLS:C0149368	zinc acetate	UMLS:C0015230	Eruption of skin	TREATS_CDtDO
UMLS:C0149368	zinc acetate	UMLS:C0019112	Hemorrhoids	TREATS_CDtDO
UMLS:C0149368	zinc acetate	UMLS:C0019202	Wilson's disease	TREATS_CDtDO
UMLS:C0149368	zinc acetate	UMLS:C0029878	Otitis externa	TREATS_CDtDO
UMLS:C0149368	zinc acetate	UMLS:C0033246	Proctitis	TREATS_CDtDO
UMLS:C0149368	zinc acetate	UMLS:C0033774	Itching of skin	TREATS_CDtDO
UMLS:C0149368	zinc acetate	UMLS:C0034886	Rectal pain	TREATS_CDtDO
UMLS:C0149368	zinc acetate	UMLS:C0043250	Wound	TREATS_CDtDO
UMLS:C0149368	zinc acetate	UMLS:C0152030	Skin irritation	TREATS_CDtDO
UMLS:C0149368	zinc acetate	UMLS:C0849907	Itching of ear	TREATS_CDtDO
UMLS:C0149381	zinc gluconate	UMLS:C0003969	Ascorbic acid deficiency	TREATS_CDtDO
UMLS:C0149381	zinc gluconate	UMLS:C0235950	Zinc deficiency	TREATS_CDtDO
UMLS:C0162373	fluoxetine	UMLS:C0011581	Depressive disorder	TREATS_CDtDO
UMLS:C0162373	fluoxetine	UMLS:C0028768	Obsessive-compulsive disorder	TREATS_CDtDO
UMLS:C0162373	fluoxetine	UMLS:C0030319	panic disorder	TREATS_CDtDO
UMLS:C0162373	fluoxetine	UMLS:C0236780	bipolar disorder	TREATS_CDtDO
UMLS:C0162373	fluoxetine	UMLS:C0520676	Premenstrual dysphoric disorder	TREATS_CDtDO
UMLS:C0162373	fluoxetine	UMLS:C1269683	Major depressive disorder	TREATS_CDtDO
UMLS:C0162745	collagenase	UMLS:C0030848	Induratio penis plastica	TREATS_CDtDO
UMLS:C0163055	metaxalone	UMLS:C0026838	Spasticity	TREATS_CDtDO
UMLS:C0164155	pilsicainide	UMLS:C0080203	Tachyarrhythmia	TREATS_CDtDO
UMLS:C0164386	buclizine	UMLS:C0026603	Motion sickness	TREATS_CDtDO
UMLS:C0164815	penciclovir	UMLS:C0019345	Herpes labialis	TREATS_CDtDO
UMLS:C0165032	imiquimod	UMLS:C0009663	Condyloma acuminatum	TREATS_CDtDO
UMLS:C0165032	imiquimod	UMLS:C0022602	Actinic keratosis	TREATS_CDtDO
UMLS:C0165032	imiquimod	UMLS:C0043037	Verruca	TREATS_CDtDO
UMLS:C0165032	imiquimod	UMLS:C0862889	Superficial basal cell carcinoma	TREATS_CDtDO
UMLS:C0165312	aranidipine	UMLS:C0020538	hypertension	TREATS_CDtDO
UMLS:C0165590	dorzolamide	UMLS:C0017601	glaucoma	TREATS_CDtDO
UMLS:C0165590	dorzolamide	UMLS:C0028840	Ocular hypertension	TREATS_CDtDO
UMLS:C0165603	atovaquone	UMLS:C0024530	malaria	TREATS_CDtDO
UMLS:C0165603	atovaquone	UMLS:C0032305	Pneumocystosis jiroveci pneumonia	TREATS_CDtDO
UMLS:C0165631	adapalene	UMLS:C0001144	Acne vulgaris	TREATS_CDtDO
UMLS:C0165921	entacapone	UMLS:C0030567	Parkinson's disease	TREATS_CDtDO
UMLS:C0166532	delmopinol	UMLS:C0011389	Dental plaque	TREATS_CDtDO
UMLS:C0169964	somatropin	UMLS:C0020635	hypopituitarism	TREATS_CDtDO
UMLS:C0169964	somatropin	UMLS:C0032897	Prader-Willi syndrome	TREATS_CDtDO
UMLS:C0169964	somatropin	UMLS:C0041408	Turner syndrome	TREATS_CDtDO
UMLS:C0169964	somatropin	UMLS:C0151686	Growth retardation	TREATS_CDtDO
UMLS:C0170531	phenylbutanoic acid	UMLS:C0175683	citrullinemia	TREATS_CDtDO
UMLS:C0171023	olanzapine	UMLS:C0036341	Schizophrenia	TREATS_CDtDO
UMLS:C0171023	olanzapine	UMLS:C0236780	bipolar disorder	TREATS_CDtDO
UMLS:C0171023	olanzapine	UMLS:C1269683	Major depressive disorder	TREATS_CDtDO
UMLS:C0171302	mizolastine	UMLS:C0035457	Perennial allergic rhinitis	TREATS_CDtDO
UMLS:C0207683	nafamostat	UMLS:C0010674	Cystic fibrosis	TREATS_CDtDO
UMLS:C0208216	mosapramine	UMLS:C0036341	Schizophrenia	TREATS_CDtDO
UMLS:C0209211	lanreotide	UMLS:C0001206	Acromegaly	TREATS_CDtDO
UMLS:C0209211	lanreotide	UMLS:C0001207	Hypersomatotropic gigantism	TREATS_CDtDO
UMLS:C0209227	famciclovir	UMLS:C0019360	Herpes zoster	TREATS_CDtDO
UMLS:C0209227	famciclovir	UMLS:C1274321	Recurrent herpes simplex labialis	TREATS_CDtDO
UMLS:C0209227	famciclovir	UMLS:C1274323	Recurrent genital herpes simplex	TREATS_CDtDO
UMLS:C0209315	ecabet	UMLS:C0030920	Peptic ulcer	TREATS_CDtDO
UMLS:C0209337	rocuronium	UMLS:C0026836	Muscle relaxation, function	TREATS_CDtDO
UMLS:C0209738	lamivudine	UMLS:C0019693	Human immunodeficiency virus infection	TREATS_CDtDO
UMLS:C0209738	lamivudine	UMLS:C0524909	Chronic type B viral hepatitis	TREATS_CDtDO
UMLS:C0210630	filgrastim	UMLS:C0221023	Cyclical neutropenia	TREATS_CDtDO
UMLS:C0210630	filgrastim	UMLS:C0340970	Congenital neutropenia	TREATS_CDtDO
UMLS:C0210657	pemetrexed	UMLS:C0153493	lung cancer	TREATS_CDtDO
UMLS:C0210657	pemetrexed	UMLS:C0812413	Malignant mesothelioma of pleura	TREATS_CDtDO
UMLS:C0211011	ziconotide	UMLS:C0150055	Chronic pain	TREATS_CDtDO
UMLS:C0211011	ziconotide	UMLS:C0278140	Severe pain	TREATS_CDtDO
UMLS:C0211011	ziconotide	UMLS:C0423673	Pain in spine	TREATS_CDtDO
UMLS:C0213404	rufinamide	UMLS:C0238111	Lennox-Gastaut syndrome	TREATS_CDtDO
UMLS:C0213771	tiotropium bromide	UMLS:C0004096	asthma	TREATS_CDtDO
UMLS:C0213771	tiotropium bromide	UMLS:C0008677	Chronic bronchitis	TREATS_CDtDO
UMLS:C0213771	tiotropium bromide	UMLS:C0034067	Pulmonary emphysema	TREATS_CDtDO
UMLS:C0215087	dapoxetine	UMLS:C0033038	Premature ejaculation	TREATS_CDtDO
UMLS:C0216660	zanamivir	UMLS:C0021400	Influenza	TREATS_CDtDO
UMLS:C0216971	colfosceril palmitate	UMLS:C0035220	Respiratory distress syndrome in the newborn	TREATS_CDtDO
UMLS:C0218986	aldesleukin	UMLS:C0278678	Metastatic renal cell carcinoma	TREATS_CDtDO
UMLS:C0218986	aldesleukin	UMLS:C0376544	hematologic cancer	TREATS_CDtDO
UMLS:C0218986	aldesleukin	UMLS:C0860594	Metastatic malignant melanoma	TREATS_CDtDO
UMLS:C0243449	quifenadine	UMLS:C0009766	Allergic conjunctivitis	TREATS_CDtDO
UMLS:C0243449	quifenadine	UMLS:C0018621	Seasonal allergic rhinitis	TREATS_CDtDO
UMLS:C0243449	quifenadine	UMLS:C0037383	Sneezing	TREATS_CDtDO
UMLS:C0244404	raloxifene	UMLS:C0029458	Postmenopausal osteoporosis	TREATS_CDtDO
UMLS:C0244656	fosphenytoin	UMLS:C0014544	epilepsy	TREATS_CDtDO
UMLS:C0244713	interferon beta-1b	UMLS:C0026769	multiple sclerosis	TREATS_CDtDO
UMLS:C0244821	ropinirole	UMLS:C0030567	Parkinson's disease	TREATS_CDtDO
UMLS:C0244821	ropinirole	UMLS:C0035258	restless legs syndrome	TREATS_CDtDO
UMLS:C0245109	anakinra	UMLS:C0003873	rheumatoid arthritis	TREATS_CDtDO
UMLS:C0245109	anakinra	UMLS:C0409818	Chronic infantile neurological, cutaneous and articular syndrome	TREATS_CDtDO
UMLS:C0245514	troglitazone	UMLS:C0011860	type 2 diabetes mellitus	TREATS_CDtDO
UMLS:C0245519	cefditoren pivoxil	UMLS:C0004626	Bacterial pneumonia	TREATS_CDtDO
UMLS:C0245519	cefditoren pivoxil	UMLS:C0155862	Pneumonia due to Streptococcus	TREATS_CDtDO
UMLS:C0245519	cefditoren pivoxil	UMLS:C0275804	Streptococcal tonsillitis	TREATS_CDtDO
UMLS:C0245519	cefditoren pivoxil	UMLS:C0276026	Haemophilus influenzae pneumonia	TREATS_CDtDO
UMLS:C0245519	cefditoren pivoxil	UMLS:C0554628	Streptococcus pyogenes infection	TREATS_CDtDO
UMLS:C0246269	icatibant	UMLS:C0019243	Hereditary angioneurotic edema	TREATS_CDtDO
UMLS:C0246330	tolcapone	UMLS:C0030567	Parkinson's disease	TREATS_CDtDO
UMLS:C0246415	docetaxel	UMLS:C0153423	stomach cancer	TREATS_CDtDO
UMLS:C0246415	docetaxel	UMLS:C0153493	lung cancer	TREATS_CDtDO
UMLS:C0246415	docetaxel	UMLS:C0278996	Malignant tumor of head and/or neck	TREATS_CDtDO
UMLS:C0246415	docetaxel	UMLS:C0376358	prostate cancer	TREATS_CDtDO
UMLS:C0246415	docetaxel	UMLS:C1458155	breast cancer	TREATS_CDtDO
UMLS:C0246689	repaglinide	UMLS:C0011860	type 2 diabetes mellitus	TREATS_CDtDO
UMLS:C0246904	levosimendan	UMLS:C0018802	Congestive heart failure	TREATS_CDtDO
UMLS:C0247025	tirofiban	UMLS:C0542269	Non-Q wave myocardial infarction	TREATS_CDtDO
UMLS:C0247025	tirofiban	UMLS:C0948089	Acute coronary syndrome	TREATS_CDtDO
UMLS:C0247194	iloperidone	UMLS:C0036341	Schizophrenia	TREATS_CDtDO
UMLS:C0248719	telmisartan	UMLS:C0020538	hypertension	TREATS_CDtDO
UMLS:C0248719	telmisartan	UMLS:C0038454	Cerebrovascular accident	TREATS_CDtDO
UMLS:C0249458	valaciclovir	UMLS:C0008049	Varicella	TREATS_CDtDO
UMLS:C0249458	valaciclovir	UMLS:C0019342	Genital herpes simplex	TREATS_CDtDO
UMLS:C0249458	valaciclovir	UMLS:C0019345	Herpes labialis	TREATS_CDtDO
UMLS:C0249458	valaciclovir	UMLS:C0019360	Herpes zoster	TREATS_CDtDO
UMLS:C0249458	valaciclovir	UMLS:C1274323	Recurrent genital herpes simplex	TREATS_CDtDO
UMLS:C0249529	febuxostat	UMLS:C0740394	Hyperuricemia	TREATS_CDtDO
UMLS:C0251504	zaleplon	UMLS:C0393760	Initial insomnia	TREATS_CDtDO
UMLS:C0253355	pixantrone	DOID:0060073	lymphatic system cancer	TREATS_CDtDO
UMLS:C0253563	eptifibatide	UMLS:C0948089	Acute coronary syndrome	TREATS_CDtDO
UMLS:C0254119	interferon beta-1a	UMLS:C0026769	multiple sclerosis	TREATS_CDtDO
UMLS:C0256103	reteplase	UMLS:C0264694	coronary artery disease	TREATS_CDtDO
UMLS:C0257685	zoledronic acid	UMLS:C0029401	Paget's disease of bone	TREATS_CDtDO
UMLS:C0257685	zoledronic acid	UMLS:C0029456	osteoporosis	TREATS_CDtDO
UMLS:C0257685	zoledronic acid	UMLS:C0029458	Postmenopausal osteoporosis	TREATS_CDtDO
UMLS:C0257685	zoledronic acid	UMLS:C0149911	Humoral hypercalcemia of malignancy	TREATS_CDtDO
UMLS:C0262960	sulfacytine	UMLS:C0729524	Bacterial urinary infection	TREATS_CDtDO
UMLS:C0262964	capreomycin	UMLS:C0041327	Pulmonary tuberculosis	TREATS_CDtDO
UMLS:C0262964	capreomycin	UMLS:C0275959	Acute tuberculosis	TREATS_CDtDO
UMLS:C0262965	chlormadinone	UMLS:C0014175	Endometriosis	TREATS_CDtDO
UMLS:C0262965	chlormadinone	UMLS:C0025323	Menorrhagia	TREATS_CDtDO
UMLS:C0281351	uridine triacetate	UMLS:C0220987	Hereditary orotic aciduria	TREATS_CDtDO
UMLS:C0282070	benzydamine	UMLS:C0030193	Pain	TREATS_CDtDO
UMLS:C0282071	betahistine	UMLS:C0025281	Ménière's disease	TREATS_CDtDO
UMLS:C0282128	diamorphine	UMLS:C0278140	Severe pain	TREATS_CDtDO
UMLS:C0282232	levomethadyl acetate	UMLS:C0524662	Opioid dependence	TREATS_CDtDO
UMLS:C0282268	buphenine	UMLS:C0042373	Disorder of blood vessel	TREATS_CDtDO
UMLS:C0282289	pargyline	UMLS:C0020538	hypertension	TREATS_CDtDO
UMLS:C0282391	ceftizoxime	UMLS:C0014347	Infection due to Enterobacteriaceae	TREATS_CDtDO
UMLS:C0282391	ceftizoxime	UMLS:C0014836	Infection due to Escherichia coli	TREATS_CDtDO
UMLS:C0282391	ceftizoxime	UMLS:C0018081	Gonorrhea	TREATS_CDtDO
UMLS:C0282391	ceftizoxime	UMLS:C0025289	Meningitis	TREATS_CDtDO
UMLS:C0282391	ceftizoxime	UMLS:C0032285	Pneumonia	TREATS_CDtDO
UMLS:C0282391	ceftizoxime	UMLS:C0032308	Staphylococcal pneumonia	TREATS_CDtDO
UMLS:C0282391	ceftizoxime	UMLS:C0035468	Rhinoscleroma	TREATS_CDtDO
UMLS:C0282391	ceftizoxime	UMLS:C0042029	Urinary tract infectious disease	TREATS_CDtDO
UMLS:C0282391	ceftizoxime	UMLS:C0085394	Bacterial infection due to Serratia	TREATS_CDtDO
UMLS:C0282391	ceftizoxime	UMLS:C0149725	Lower respiratory tract infection	TREATS_CDtDO
UMLS:C0282391	ceftizoxime	UMLS:C0152964	Streptococcal septicemia	TREATS_CDtDO
UMLS:C0282391	ceftizoxime	UMLS:C0152973	Septicemia due to Serratia	TREATS_CDtDO
UMLS:C0282391	ceftizoxime	UMLS:C0154639	Streptococcal meningitis	TREATS_CDtDO
UMLS:C0282391	ceftizoxime	UMLS:C0155862	Pneumonia due to Streptococcus	TREATS_CDtDO
UMLS:C0282391	ceftizoxime	UMLS:C0157749	Infectious disorder of joint	TREATS_CDtDO
UMLS:C0282391	ceftizoxime	UMLS:C0275652	Acute gonococcal urethritis	TREATS_CDtDO
UMLS:C0282391	ceftizoxime	UMLS:C0275665	Gonorrhea of rectum	TREATS_CDtDO
UMLS:C0282391	ceftizoxime	UMLS:C0276026	Haemophilus influenzae pneumonia	TREATS_CDtDO
UMLS:C0282391	ceftizoxime	UMLS:C0276088	Septicemia due to Escherichia coli	TREATS_CDtDO
UMLS:C0282391	ceftizoxime	UMLS:C0276089	Pneumonia due to Escherichia coli	TREATS_CDtDO
UMLS:C0282391	ceftizoxime	UMLS:C0341503	Bacterial peritonitis	TREATS_CDtDO
UMLS:C0282391	ceftizoxime	UMLS:C0343402	Bacterial infection due to Klebsiella pneumoniae	TREATS_CDtDO
UMLS:C0282391	ceftizoxime	UMLS:C0520775	Klebsiella cystitis	TREATS_CDtDO
UMLS:C0282391	ceftizoxime	UMLS:C0554628	Streptococcus pyogenes infection	TREATS_CDtDO
UMLS:C0282391	ceftizoxime	UMLS:C0577708	Escherichia coli urinary tract infection	TREATS_CDtDO
UMLS:C0282391	ceftizoxime	UMLS:C0577709	Proteus urinary tract infection	TREATS_CDtDO
UMLS:C0282391	ceftizoxime	UMLS:C0684256	Bacterial septicemia	TREATS_CDtDO
UMLS:C0282391	ceftizoxime	UMLS:C0729524	Bacterial urinary infection	TREATS_CDtDO
UMLS:C0282391	ceftizoxime	UMLS:C1096562	Peptostreptococcus infection	TREATS_CDtDO
UMLS:C0282391	ceftizoxime	UMLS:C1112209	Infectious disease of abdomen	TREATS_CDtDO
UMLS:C0284941	acamprosate	UMLS:C0001973	Alcoholism	TREATS_CDtDO
UMLS:C0286036	lansoprazole	UMLS:C0013295	Duodenal ulcer disease	TREATS_CDtDO
UMLS:C0286036	lansoprazole	UMLS:C0017168	Gastroesophageal reflux disease	TREATS_CDtDO
UMLS:C0286036	lansoprazole	UMLS:C0030920	Peptic ulcer	TREATS_CDtDO
UMLS:C0286036	lansoprazole	UMLS:C0038358	Gastric ulcer	TREATS_CDtDO
UMLS:C0286036	lansoprazole	UMLS:C0043515	Zollinger-Ellison syndrome	TREATS_CDtDO
UMLS:C0286036	lansoprazole	UMLS:C0267055	Erosive esophagitis	TREATS_CDtDO
UMLS:C0286185	mibefradil	UMLS:C0002962	Angina pectoris	TREATS_CDtDO
UMLS:C0286185	mibefradil	UMLS:C0020538	hypertension	TREATS_CDtDO
UMLS:C0286382	polaprezinc	UMLS:C0030920	Peptic ulcer	TREATS_CDtDO
UMLS:C0286402	nadifloxacin	UMLS:C0001144	Acne vulgaris	TREATS_CDtDO
UMLS:C0286651	atorvastatin	UMLS:C0002962	Angina pectoris	TREATS_CDtDO
UMLS:C0286651	atorvastatin	UMLS:C0002963	Prinzmetal angina	TREATS_CDtDO
UMLS:C0286651	atorvastatin	UMLS:C0003850	Arteriosclerotic vascular disease	TREATS_CDtDO
UMLS:C0286651	atorvastatin	UMLS:C0020443	Hypercholesterolemia	TREATS_CDtDO
UMLS:C0286651	atorvastatin	UMLS:C0020474	Mixed hyperlipidemia	TREATS_CDtDO
UMLS:C0286651	atorvastatin	UMLS:C0020479	Familial type 3 hyperlipoproteinemia	TREATS_CDtDO
UMLS:C0286651	atorvastatin	UMLS:C0020557	Hypertriglyceridemia	TREATS_CDtDO
UMLS:C0286651	atorvastatin	UMLS:C0038454	Cerebrovascular accident	TREATS_CDtDO
UMLS:C0286651	atorvastatin	UMLS:C0342881	Familial hypercholesterolemia - homozygous	TREATS_CDtDO
UMLS:C0286651	atorvastatin	UMLS:C0342882	Familial hypercholesterolemia - heterozygous	TREATS_CDtDO
UMLS:C0286819	efonidipine	UMLS:C0020538	hypertension	TREATS_CDtDO
UMLS:C0287041	eprosartan	UMLS:C0020538	hypertension	TREATS_CDtDO
UMLS:C0287721	grepafloxacin	UMLS:C0018081	Gonorrhea	TREATS_CDtDO
UMLS:C0287721	grepafloxacin	UMLS:C0032302	Pneumonia due to Mycoplasma pneumoniae	TREATS_CDtDO
UMLS:C0287721	grepafloxacin	UMLS:C0155862	Pneumonia due to Streptococcus	TREATS_CDtDO
UMLS:C0287721	grepafloxacin	UMLS:C0276026	Haemophilus influenzae pneumonia	TREATS_CDtDO
UMLS:C0287721	grepafloxacin	UMLS:C1278807	Urethritis due to Chlamydia trachomatis	TREATS_CDtDO
UMLS:C0288165	delavirdine	UMLS:C0019693	Human immunodeficiency virus infection	TREATS_CDtDO
UMLS:C0288171	irbesartan	UMLS:C0011881	Diabetic renal disease	TREATS_CDtDO
UMLS:C0288171	irbesartan	UMLS:C0020538	hypertension	TREATS_CDtDO
UMLS:C0288792	tazarotene	UMLS:C0001144	Acne vulgaris	TREATS_CDtDO
UMLS:C0288792	tazarotene	UMLS:C0033860	psoriasis	TREATS_CDtDO
UMLS:C0289432	methylergometrine	UMLS:C0032797	Postpartum hemorrhage	TREATS_CDtDO
UMLS:C0289884	glatiramer acetate	UMLS:C0026769	multiple sclerosis	TREATS_CDtDO
UMLS:C0291139	imiglucerase	UMLS:C0017205	Gaucher's disease	TREATS_CDtDO
UMLS:C0291772	alosetron	UMLS:C0348898	Irritable bowel syndrome with diarrhea	TREATS_CDtDO
UMLS:C0292818	ritonavir	UMLS:C0019693	Human immunodeficiency virus infection	TREATS_CDtDO
UMLS:C0292818	ritonavir	UMLS:C0524910	Chronic hepatitis C	TREATS_CDtDO
UMLS:C0293153	telmesteine	UMLS:C0010200	Cough	TREATS_CDtDO
UMLS:C0293359	insulin lispro	UMLS:C0011854	type 1 diabetes mellitus	TREATS_CDtDO
UMLS:C0293359	insulin lispro	UMLS:C0011860	type 2 diabetes mellitus	TREATS_CDtDO
UMLS:C0296800	fexofenadine	UMLS:C0009766	Allergic conjunctivitis	TREATS_CDtDO
UMLS:C0296800	fexofenadine	UMLS:C0018621	Seasonal allergic rhinitis	TREATS_CDtDO
UMLS:C0296800	fexofenadine	UMLS:C0037383	Sneezing	TREATS_CDtDO
UMLS:C0296800	fexofenadine	UMLS:C0578870	Chronic idiopathic urticaria	TREATS_CDtDO
UMLS:C0297635	rizatriptan	UMLS:C0149931	migraine	TREATS_CDtDO
UMLS:C0298067	pirfenidone	UMLS:C0085786	Hamman-Rich syndrome	TREATS_CDtDO
UMLS:C0298130	montelukast	UMLS:C0004096	asthma	TREATS_CDtDO
UMLS:C0299792	aripiprazole	UMLS:C0004352	autistic disorder	TREATS_CDtDO
UMLS:C0299792	aripiprazole	UMLS:C0036341	Schizophrenia	TREATS_CDtDO
UMLS:C0299792	aripiprazole	UMLS:C0236780	bipolar disorder	TREATS_CDtDO
UMLS:C0301042	phenoxyethanol	UMLS:C0443072	Antiseptic preparation	TREATS_CDtDO
UMLS:C0301304	phenylmercuric nitrate	UMLS:C0019112	Hemorrhoids	TREATS_CDtDO
UMLS:C0301304	phenylmercuric nitrate	UMLS:C0033246	Proctitis	TREATS_CDtDO
UMLS:C0301304	phenylmercuric nitrate	UMLS:C0033775	Pruritus ani	TREATS_CDtDO
UMLS:C0301304	phenylmercuric nitrate	UMLS:C0034886	Rectal pain	TREATS_CDtDO
UMLS:C0301343	glycobiarsol	UMLS:C0152499	Acute amebiasis	TREATS_CDtDO
UMLS:C0301366	echothiophate	UMLS:C0017601	glaucoma	TREATS_CDtDO
UMLS:C0301366	echothiophate	UMLS:C0034951	refractive error	TREATS_CDtDO
UMLS:C0301366	echothiophate	UMLS:C0271093	Stargardt's disease	TREATS_CDtDO
UMLS:C0301373	isopropamide	UMLS:C0030920	Peptic ulcer	TREATS_CDtDO
UMLS:C0301374	methscopolamine	UMLS:C0009443	Common cold	TREATS_CDtDO
UMLS:C0301374	methscopolamine	UMLS:C0010200	Cough	TREATS_CDtDO
UMLS:C0301374	methscopolamine	UMLS:C0022104	Irritable bowel syndrome	TREATS_CDtDO
UMLS:C0301374	methscopolamine	UMLS:C0027424	Nasal congestion	TREATS_CDtDO
UMLS:C0301374	methscopolamine	UMLS:C0035460	Vasomotor rhinitis	TREATS_CDtDO
UMLS:C0301374	methscopolamine	UMLS:C1260880	Nasal discharge	TREATS_CDtDO
