dc_struct_id,compound_umlscui,compound_name,relationship,dc_disease_id,disease_umlscui,disease_name,disease_umls_semantic_type,etype,salt,base,in_semmed,salt_in_semmed,base_in_semmed
3446,C0041660,undecylenic acid,indication,21000315,C0040252,Tinea corporis,T047,TREATS_CDtDO,C0301331,,False,False,False
353,C0053523,betamethasone dipropionate,indication,21000315,C0040252,Tinea corporis,T047,TREATS_CDtDO,,,False,False,False
323,C0005059,benzocaine,indication,21000315,C0040252,Tinea corporis,T047,TREATS_CDtDO,C0887581,,False,False,False
3446,C0041660,undecylenic acid,indication,21000314,C0040259,Tinea pedis,T047,TREATS_CDtDO,C0301331,,True,False,False
353,C0053523,betamethasone dipropionate,indication,21000314,C0040259,Tinea pedis,T047,TREATS_CDtDO,,,False,False,False
323,C0005059,benzocaine,indication,21000314,C0040259,Tinea pedis,T047,TREATS_CDtDO,C0887581,,False,False,False
353,C0053523,betamethasone dipropionate,indication,21000313,C1384589,Tinea cruris,T047,TREATS_CDtDO,,,False,False,False
1800,C0025942,miconazole,indication,21000309,C0040261,Onychomycosis due to dermatophyte,T047,TREATS_CDtDO,C0086620,,True,False,False
2777,C0379881,trovafloxacin,indication,21000285,C0275665,Gonorrhea of rectum,T047,TREATS_CDtDO,C0724715,,False,False,False
566,C0055015,cefuroxime axetil,indication,21000285,C0275665,Gonorrhea of rectum,T047,TREATS_CDtDO,,,False,False,False
2777,C0379881,trovafloxacin,indication,21000268,C0153196,Acute gonococcal endometritis,T047,TREATS_CDtDO,C0724715,,False,False,False
566,C0055015,cefuroxime axetil,indication,21000268,C0153196,Acute gonococcal endometritis,T047,TREATS_CDtDO,,,False,False,False
2777,C0379881,trovafloxacin,indication,21000267,C0153195,Acute gonococcal cervicitis,T047,TREATS_CDtDO,C0724715,,False,False,False
566,C0055015,cefuroxime axetil,indication,21000267,C0153195,Acute gonococcal cervicitis,T047,TREATS_CDtDO,,,False,False,False
2777,C0379881,trovafloxacin,indication,21000261,C0275652,Acute gonococcal urethritis,T047,TREATS_CDtDO,C0724715,,False,False,False
566,C0055015,cefuroxime axetil,indication,21000261,C0275652,Acute gonococcal urethritis,T047,TREATS_CDtDO,,,True,False,False
566,C0055015,cefuroxime axetil,indication,21000260,C0018081,Gonorrhea,T047,TREATS_CDtDO,,,True,False,False
566,C0055015,cefuroxime axetil,indication,21000244,C0024198,Lyme disease,T047,TREATS_CDtDO,,,True,False,False
4663,C0005070,benzoin,indication,21000204,C0009663,Condyloma acuminatum,T047,TREATS_CDtDO,,,False,False,False
731,C0009315,colistimethate sodium,indication,21000132,C0014836,Infection due to Escherichia coli,T047,TREATS_CDtDO,C0110462,,False,True,False
566,C0055015,cefuroxime axetil,indication,21000083,C0275804,Streptococcal tonsillitis,T047,TREATS_CDtDO,,,False,False,False
2512,C0038687,sulfamethizole,indication,21000012,C0013371,Shigellosis,T047,TREATS_CDtDO,,,False,False,False
4810,C3692993,ibrutinib,indication,21000483,C0023434,chronic lymphocytic leukemia,T191,TREATS_CDtDO,,,False,False,False
4302,C0017970,glycopyrronium bromide,indication,21011215,C0024117,chronic obstructive pulmonary disease,T047,TREATS_CDtDO,,,True,False,False
4823,C3872103,peramivir,indication,21001828,C0021400,Influenza,T047,TREATS_CDtDO,,,False,False,False
4848,C0169964,somatropin,indication,40249100,C0151686,Growth retardation,T046,TREATS_CDtDO,,,True,False,False
4849,C0301343,glycobiarsol,indication,21000014,C0152499,Acute amebiasis,T047,TREATS_CDtDO,,,False,False,False
4852,C3652645,colextran,indication,21000707,C0020473,Hyperlipidemia,T047,TREATS_CDtDO,,,False,False,False
4854,C0111063,crilanomer,indication,40249101,C3266799,Wound dressing,T033,TREATS_CDtDO,,,False,False,False
4860,C1601138,prussian blue,indication,40249103,C0238452,Thallium poisoning,T037,TREATS_CDtDO,,,False,False,False
4864,C3541367,levomilnacipran,indication,21000952,C1269683,Major depressive disorder,T048,TREATS_CDtDO,,,False,False,False
313,C0772056,diphenidol,indication,21003056,C0042571,Vertigo,T184,TREATS_CDtDO,,,False,False,False
1780,C0066139,metixene,indication,21001054,C0242422,Parkinsonism,T047,TREATS_CDtDO,C0812469,,False,False,False
2719,C0094813,trepibutone,indication,21013547,C0030305,pancreatitis,T047,TREATS_CDtDO,,,False,False,False
4867,C3661450,dexrabeprazole,indication,21002013,C0038358,Gastric ulcer,T047,TREATS_CDtDO,,,False,False,False
4867,C3661450,dexrabeprazole,indication,21002024,C0013295,Duodenal ulcer disease,T047,TREATS_CDtDO,,,False,False,False
1864,C0286402,nadifloxacin,indication,21002731,C0001144,Acne vulgaris,T047,TREATS_CDtDO,,,True,False,False
4869,C0878309,furazidin,indication,21002320,C0042029,Urinary tract infectious disease,T047,TREATS_CDtDO,,,False,False,False
2631,C0039834,thioacetazone,indication,21000038,C0041327,Pulmonary tuberculosis,T047,TREATS_CDtDO,,,True,False,False
3298,C0063449,indanazoline,indication,21001775,C0027424,Nasal congestion,T184,TREATS_CDtDO,C0954304,,False,False,False
4870,C2974521,vorapaxar,indication,21001630,C0038454,Cerebrovascular accident,T047,TREATS_CDtDO,,,False,False,False
1945,C0028126,nitrazepam,indication,21003063,C0917801,Insomnia,T184,TREATS_CDtDO,,,True,False,False
1945,C0028126,nitrazepam,indication,21001093,C0014544,epilepsy,T047,TREATS_CDtDO,,,True,False,False
4855,C0014938,conjugated estrogens,indication,21002508,C0600142,Menopausal flushing,T184,TREATS_CDtDO,,,True,False,False
4855,C0014938,conjugated estrogens,indication,21013942,C1384606,Dyspareunia,T033,TREATS_CDtDO,,,True,False,False
4193,C0071105,piperaquine,indication,21000235,C0024530,malaria,T047,TREATS_CDtDO,,,True,False,False
4194,C2828299,artenimol,indication,21000235,C0024530,malaria,T047,TREATS_CDtDO,,,False,False,False
1318,C3642440,sodium glycerophosphate,indication,21000725,C0085682,Hypophosphatemia,T046,TREATS_CDtDO,,,False,False,False
4856,C1099675,sodium thiosalicylate,indication,21002811,C0029408,Osteoarthritis,T047,TREATS_CDtDO,,,False,False,False
4856,C1099675,sodium thiosalicylate,indication,21001425,C0035436,Rheumatic fever,T047,TREATS_CDtDO,,,False,False,False
336,C0621906,benzylhydrochlorothiazide,indication,21001432,C0020538,hypertension,T047,TREATS_CDtDO,,,False,False,False
2380,C0073378,rilmazafone,indication,21003063,C0917801,Insomnia,T184,TREATS_CDtDO,,,False,False,False
1092,C0059772,ethyl loflazepate,indication,21000967,C0003467,Anxiety,T041,TREATS_CDtDO,,,False,False,False
1092,C0059772,ethyl loflazepate,indication,21001022,C0011581,Depressive disorder,T048,TREATS_CDtDO,,,False,False,False
4883,C2348204,simetride,indication,21003079,C0030193,Pain,T184,TREATS_CDtDO,,,False,False,False
1609,C0055477,lornoxicam,indication,21003079,C0030193,Pain,T184,TREATS_CDtDO,,,True,False,False
1102,C0059862,etizolam,indication,21000967,C0003467,Anxiety,T041,TREATS_CDtDO,,,False,False,False
4538,C0060231,ferric citrate,indication,21000726,C0085681,Hyperphosphatemia,T047,TREATS_CDtDO,,,True,False,False
1413,C0058978,icosapent ethyl,indication,21000703,C0020557,Hypertriglyceridemia,T033,TREATS_CDtDO,,,True,False,False
81,C2986959,aclatonium,indication,40249122,C0085695,Chronic gastritis,T047,TREATS_CDtDO,C0101255,,False,False,False
81,C2986959,aclatonium,indication,40249124,C0005416,Biliary dyskinesia,T047,TREATS_CDtDO,C0101255,,False,False,False
456,C1613444,butropium,indication,21002051,C0017152,Gastritis,T047,TREATS_CDtDO,C0054267,,False,False,False
435,C0085208,bupropion,indication,21000789,C0028754,obesity,T047,TREATS_CDtDO,C2316497,,True,False,False
1765,C0027360,naltrexone,indication,21000789,C0028754,obesity,T047,TREATS_CDtDO,C0355800,,True,True,False
346,C0282071,betahistine,indication,21004038,C0025281,Ménière's disease,T047,TREATS_CDtDO,,C0005301,True,False,True
1919,C0068700,nicorandil,indication,21001464,C0002962,Angina pectoris,T033,TREATS_CDtDO,,,True,False,False
2043,C0069392,ozagrel,indication,40249125,C0265110,Spasm of cerebral arteries,T047,TREATS_CDtDO,,,False,False,False
4686,C0070585,phenothrin,indication,21000403,C0036262,Infestation by Sarcoptes scabiei var hominis,T047,TREATS_CDtDO,,,False,False,False
4888,C4049065,topiroxostat,indication,21000716,C0018099,gout,T047,TREATS_CDtDO,,,False,False,False
4888,C4049065,topiroxostat,indication,21003276,C0740394,Hyperuricemia,T047,TREATS_CDtDO,,,False,False,False
4889,C3491974,asunaprevir,indication,21000193,C0524910,Chronic hepatitis C,T047,TREATS_CDtDO,,,False,False,False
4890,C3492889,ipragliflozin,indication,21000594,C0011860,type 2 diabetes mellitus,T047,TREATS_CDtDO,,,False,False,False
4892,C3501434,tofogliflozin,indication,21000594,C0011860,type 2 diabetes mellitus,T047,TREATS_CDtDO,,,False,False,False
4893,C4056441,tipiracil,indication,21000515,C0007102,colon cancer,T191,TREATS_CDtDO,,,False,False,False
2743,C0040987,trifluridine,indication,21000515,C0007102,colon cancer,T191,TREATS_CDtDO,,,False,False,False
1685,C0065936,menatetrenone,indication,40249132,C0019088,Hemorrhagic disease of the newborn due to vitamin K deficiency,T047,TREATS_CDtDO,,,False,False,False
4894,C1872427,iguratimod,indication,21002805,C0003873,rheumatoid arthritis,T047,TREATS_CDtDO,,,False,False,False
4895,C2981308,teneligliptin,indication,21000594,C0011860,type 2 diabetes mellitus,T047,TREATS_CDtDO,,,False,False,False
1546,C0209211,lanreotide,indication,40249133,C0001207,Hypersomatotropic gigantism,T047,TREATS_CDtDO,C0771414,,False,False,False
4896,C3272640,anagliptin,indication,21000594,C0011860,type 2 diabetes mellitus,T047,TREATS_CDtDO,,,False,False,False
4118,C1831796,pazopanib,indication,40249134,C1261473,Sarcoma of soft tissue,T191,TREATS_CDtDO,C1882305,,False,False,False
1771,C0700546,methylprednisolone succinate,indication,21002247,C0027726,Nephrotic syndrome,T047,TREATS_CDtDO,,,False,False,False
4897,C3272851,edoxaban,indication,21001695,C2585945,Prevention of deep vein thrombosis,T061,TREATS_CDtDO,,C2975435,False,False,False
2845,C0532578,voglibose,indication,21000594,C0011860,type 2 diabetes mellitus,T047,TREATS_CDtDO,,,True,False,False
1818,C0906166,mitiglinide,indication,21000594,C0011860,type 2 diabetes mellitus,T047,TREATS_CDtDO,,,True,False,False
3179,C0046519,ensulizole,indication,40249140,C0038818,Sunscreen agent,T167,TREATS_CDtDO,,,False,False,False
3572,C0075618,sulisobenzone,indication,40249140,C0038818,Sunscreen agent,T167,TREATS_CDtDO,,,False,False,False
844,C0033493,dextropropoxyphene,indication,21003079,C0030193,Pain,T184,TREATS_CDtDO,C0242451,,True,True,False
4905,C1531015,pegaptanib,indication,21001177,C0024437,macular degeneration,T047,TREATS_CDtDO,C1576729,,True,True,False
392,C1529800,bosentan,indication,21002778,C0011644,Systemic sclerosis,T047,TREATS_CDtDO,,,False,False,False
4004,C2975283,mozavaptan,indication,40249141,C1321135,Paraneoplastic hyponatremia,T047,TREATS_CDtDO,,,False,False,False
1545,C0905464,landiolol,indication,21003176,C0080203,Tachyarrhythmia,T033,TREATS_CDtDO,,,True,False,False
1230,C0085228,fluvoxamine,indication,21000975,C0031572,Social phobia,T048,TREATS_CDtDO,C0700473,,True,False,False
1615,C0065199,loxoprofen,indication,21002805,C0003873,rheumatoid arthritis,T047,TREATS_CDtDO,,,False,False,False
3580,C1567753,tamibarotene,indication,21000486,C0023487,acute promyelocytic leukemia,T191,TREATS_CDtDO,,,True,False,False
1576,C0246904,levosimendan,indication,40249123,C0018802,Congestive heart failure,T047,TREATS_CDtDO,,,True,False,False
4906,C2825622,fimasartan,indication,21001432,C0020538,hypertension,T047,TREATS_CDtDO,,,False,False,False
1477,C0123903,ipriflavone,indication,21002899,C0029458,Postmenopausal osteoporosis,T047,TREATS_CDtDO,,,True,False,False
2702,C0076804,toloxatone,indication,21001022,C0011581,Depressive disorder,T048,TREATS_CDtDO,,,False,False,False
1825,C0066673,moclobemide,indication,21001022,C0011581,Depressive disorder,T048,TREATS_CDtDO,,,True,False,False
955,C0114875,doxefazepam,indication,21003063,C0917801,Insomnia,T184,TREATS_CDtDO,,,False,False,False
999,C0720184,emedastine,indication,21002745,C0042109,Urticaria,T047,TREATS_CDtDO,,,False,False,False
999,C0720184,emedastine,indication,21002694,C0033774,Itching of skin,T184,TREATS_CDtDO,,,False,False,False
2043,C0069392,ozagrel,indication,21001866,C0004096,asthma,T047,TREATS_CDtDO,,,True,False,False
2074,C0053881,pemirolast,indication,21001866,C0004096,asthma,T047,TREATS_CDtDO,C0872971,,False,False,False
2074,C0053881,pemirolast,indication,21001770,C2607914,Allergic rhinitis,T047,TREATS_CDtDO,C0872971,,False,False,False
2237,C0526058,pranlukast,indication,21001770,C2607914,Allergic rhinitis,T047,TREATS_CDtDO,,,False,False,False
2237,C0526058,pranlukast,indication,21001866,C0004096,asthma,T047,TREATS_CDtDO,,,True,False,False
2714,C0146337,tranilast,indication,21001866,C0004096,asthma,T047,TREATS_CDtDO,,,True,False,False
2714,C0146337,tranilast,indication,21001770,C2607914,Allergic rhinitis,T047,TREATS_CDtDO,,,False,False,False
2714,C0146337,tranilast,indication,21002630,C0011615,atopic dermatitis,T047,TREATS_CDtDO,,,True,False,False
2714,C0146337,tranilast,indication,21002705,C0022548,Keloid scar,T020,TREATS_CDtDO,,,True,False,False
2714,C0146337,tranilast,indication,40249142,C0162810,Hypertrophic scar,T020,TREATS_CDtDO,,,True,False,False
2167,C0164155,pilsicainide,indication,21003176,C0080203,Tachyarrhythmia,T033,TREATS_CDtDO,,,True,False,False
4907,C2316164,olaparib,indication,40249143,C0153467,Malignant tumor of peritoneum,T191,TREATS_CDtDO,,,False,False,False
4907,C2316164,olaparib,indication,21000533,C1299247,ovarian cancer,T191,TREATS_CDtDO,,,False,False,False
4402,C1622308,ceftobiprole medocaril,indication,21002591,C0178299,Infection of skin AND/OR subcutaneous tissue,T047,TREATS_CDtDO,,,False,False,False
2357,C0526950,ramosetron,indication,21002117,C0348898,Irritable bowel syndrome with diarrhea,T047,TREATS_CDtDO,C0526951,,True,False,False
2586,C0753183,temocapril,indication,21001432,C0020538,hypertension,T047,TREATS_CDtDO,C0208801,,True,False,False
798,C0057301,delapril,indication,21001432,C0020538,hypertension,T047,TREATS_CDtDO,C2348090,,True,False,False
2866,C0078836,zofenopril,indication,21001432,C0020538,hypertension,T047,TREATS_CDtDO,,,True,False,False
2474,C0075007,spirapril,indication,21001432,C0020538,hypertension,T047,TREATS_CDtDO,C1528843,,True,False,False
2852,C0966370,ximelagatran,indication,21001696,C2585945,Prevention of deep vein thrombosis,T061,TREATS_CDtDO,,,False,False,False
927,C0012757,distigmine,indication,40249146,C0241705,Difficulty passing urine,T184,TREATS_CDtDO,,,True,False,False
927,C0012757,distigmine,indication,21001149,C0026896,Myasthenia gravis,T047,TREATS_CDtDO,,,False,False,False
4909,C0383429,alemtuzumab,indication,21001080,C0026769,multiple sclerosis,T047,TREATS_CDtDO,,,False,False,False
1873,C0083701,naftopidil,indication,21002361,C1739363,Benign prostatic hyperplasia,T047,TREATS_CDtDO,,,False,False,False
2796,C0077857,urapidil,indication,40249148,C0745136,Hypertensive emergency,T047,TREATS_CDtDO,,,True,False,False
2799,C0913246,valdecoxib,indication,21003081,C2215257,Acute postoperative pain,T184,TREATS_CDtDO,,,False,False,False
4910,C0015777,felypressin,indication,21003027,C0002921,Local anesthesia,T061,TREATS_CDtDO,,,False,False,False
50,C0608826,aceprometazine,indication,21003063,C0917801,Insomnia,T184,TREATS_CDtDO,,,False,False,False
2750,C0041037,trimetazidine,indication,21001460,C0002962,Angina pectoris,T033,TREATS_CDtDO,,,True,False,False
388,C0287983,blonanserin,indication,21000948,C0036341,Schizophrenia,T048,TREATS_CDtDO,,,False,False,False
217,C1693912,anecortave,indication,21001177,C0024437,macular degeneration,T047,TREATS_CDtDO,,,False,False,False
331,C0053284,benzquinamide,indication,40249149,C0520909,Postoperative nausea and vomiting,T184,TREATS_CDtDO,C0304568,,False,False,False
4074,C2825721,minodronic acid,indication,21002896,C0029456,osteoporosis,T047,TREATS_CDtDO,,,False,False,False
127,C0002164,almitrine,indication,21011215,C0024117,chronic obstructive pulmonary disease,T047,TREATS_CDtDO,C2698056,,True,False,False
179,C0103045,amisulpride,indication,21000949,C0221765,Chronic schizophrenia,T048,TREATS_CDtDO,,,True,False,False
4912,C3883273,ombitasvir,indication,21000193,C0524910,Chronic hepatitis C,T047,TREATS_CDtDO,,,False,False,False
4913,C3883274,paritaprevir,indication,21000193,C0524910,Chronic hepatitis C,T047,TREATS_CDtDO,,,False,False,False
2391,C0292818,ritonavir,indication,21000193,C0524910,Chronic hepatitis C,T047,TREATS_CDtDO,,,True,False,False
4914,C3883272,dasabuvir,indication,21000193,C0524910,Chronic hepatitis C,T047,TREATS_CDtDO,,,False,False,False
4161,C1707080,temsirolimus,indication,21013699,C0334634,Mantle cell lymphoma,T191,TREATS_CDtDO,,,False,False,False
1148,C0015824,fendiline,indication,40249157,C0264694,coronary artery disease,T047,TREATS_CDtDO,,,True,False,False
1165,C0060201,fentiazac,indication,21003079,C0030193,Pain,T184,TREATS_CDtDO,,,True,False,False
4917,C2742502,ramucirumab,indication,40249158,C0153423,stomach cancer,T191,TREATS_CDtDO,,,False,False,False
4917,C2742502,ramucirumab,indication,21000523,C0153493,lung cancer,T191,TREATS_CDtDO,,,False,False,False
4323,C0732290,UREA C-13,indication,40249162,C0458053,Helicobacter pylori breath test,T060,TREATS_CDtDO,,,False,False,False
951,C0013065,dosulepin,indication,21000952,C1269683,Major depressive disorder,T048,TREATS_CDtDO,C0543452,,True,True,False
1592,C0023961,lofepramine,indication,21001022,C0011581,Depressive disorder,T048,TREATS_CDtDO,C0023330,,True,False,False
505,C0007080,carbutamide,indication,21000594,C0011860,type 2 diabetes mellitus,T047,TREATS_CDtDO,,,False,False,False
1305,C0061330,glisoxepide,indication,21000594,C0011860,type 2 diabetes mellitus,T047,TREATS_CDtDO,,,True,False,False
1302,C0061328,gliquidone,indication,21000594,C0011860,type 2 diabetes mellitus,T047,TREATS_CDtDO,,,True,False,False
4897,C3272851,edoxaban,indication,40249099,C0034065,Pulmonary embolism,T047,TREATS_CDtDO,,C2975435,False,False,False
4897,C3272851,edoxaban,indication,40249163,C0013922,Embolism,T046,TREATS_CDtDO,,C2975435,False,False,False
265,C0052752,azapetine,indication,21001675,C0085096,Peripheral vascular disease,T047,TREATS_CDtDO,C2698287,,True,False,False
